Rank|Song|Total Points|Number Ones|Total Listeners
4923|Getter - Best Of Me|1.0|0|1
4923|Getter - Numb|1.0|0|1
4923|Getter - Part Of Me|1.0|0|1
4923|Getter - Purgatory|1.0|0|1
4923|Ghost Town - Kanye West Kid Cudi 070 Shake- SNL Performance|1.0|0|1
4923|Ghostface Killah - Gunshowers (feat. Elzhi)|1.0|0|1
4923|Giant Pink - I Don't Think I Love You|1.0|0|1
4923|Gigi Rowe - New Reality|1.0|0|1
4923|Gil Scott-Heron - Home|1.0|0|1
4923|Gil Scott-Heron - I'm New Here|1.0|0|1
4923|Giorgio Moroder - 74 Is The New 24|1.0|0|1
4923|Giraffage - Do U Want Me|1.0|0|1
4923|Giraffage - Edge|1.0|0|1
4923|Giraffage - Green Tea (feat. Angelica Bess)|1.0|0|1
4923|Giraffage - Maybes (feat. Japanese Breakfast)|1.0|0|1
4923|Giraffage - Slowly (feat. Matosic)|1.0|0|1
4923|Girl's Day - Something|1.0|0|1
4923|Girl's Day - Thirsty|1.0|0|1
4923|GIRLi - Day Month Second|1.0|0|1
4923|Giuseppe Ottaviani - Ozone - Craig Connelly Remix|1.0|0|1
4923|Glass Animals - Gooey - Stripped|1.0|0|1
4923|Glee Cast - Blame It (On The Alcohol) (Glee Cast Version)|1.0|0|1
4923|Glee Cast - Heroes (Glee Cast Version)|1.0|0|1
4923|Glee Cast - I Can't Go for That / You Make My Dreams|1.0|0|1
4923|Glee Cast - Raise Your Glass|1.0|0|1
4923|Gloria Gaynor - I Will Survive - Extended Version|1.0|0|1
4923|glue70 - All I Can Send|1.0|0|1
4923|Gnash - I Hate U, I Love U (feat. Olivia O'Brien)|1.0|0|1
4923|Golden Features - Lose It (Golden Features Remix) (feat. Vic Mensa)|1.0|0|1
4923|GoldLink - CNTRL|1.0|0|1
4923|GoldLink - Unique|1.0|0|1
4923|Goodie Mob - Soul Food|1.0|0|1
4923|Goose house - Hikarunara|1.0|0|1
4923|Gorillaz - Saturnz Barz (feat. Popcaan)|1.0|0|1
4923|Goss - Time|1.0|0|1
4923|Gotye - Hearts a Mess|1.0|0|1
4923|Gotye - Somebody That I Used To Know - (feat. Kimbra)|1.0|0|1
4923|Grace Jones - Original Beast|1.0|0|1
4923|Grateful Dead - Brown-Eyed Woman (Live in Denmark 1972 Remastered Version)|1.0|0|1
4923|Grateful Dead - Desolation Row (Live, March 24, 1990)|1.0|0|1
4923|Green Day - American Idiot|1.0|0|1
4923|Green Day - Warning|1.0|0|1
4923|Grimes - Artangels|1.0|0|1
4923|Grimes - Butterfly|1.0|0|1
4923|Grimes - California|1.0|0|1
4923|Grimes - Crystal Ball|1.0|0|1
4923|Grimes - Feyd Rautha Dark Heart|1.0|0|1
4923|Grimes - Laughing and Not Being Normal|1.0|0|1
4923|Grimes - Life In The Vivid Dream|1.0|0|1
4923|Grimes - Pin|1.0|0|1
4923|Grimes - Scream (feat. Pan Wei Ju)|1.0|0|1
4923|Grimes - Symphonia IX (My Wait Is U)|1.0|0|1
4923|Grimes - Venus Fly (feat. Janelle Monáe)|1.0|0|1
4923|Grizzly Bear - Speak in Rounds|1.0|0|1
4923|Gryffin - Whole Heart|1.0|0|1
4923|Gryffin - Winnebago (feat. Quinn XCII & Daniel Wilson)|1.0|0|1
4923|Gucci Mane - Classical - Intro|1.0|0|1
4923|Gucci Mane - I Get The Bag (feat. Migos)|1.0|0|1
4923|Guerilla Toss - Betty Dreams Of Green Men|1.0|0|1
4923|Guerilla Toss - Magic Is Easy|1.0|0|1
4923|Gundelach - Iron|1.0|0|1
4923|Gwen Stefani - Cool|1.0|0|1
4923|H.E.R. - Feel A Way|1.0|0|1
4923|H.E.R. - Let Me In|1.0|0|1
4923|H.E.R. - Lights On|1.0|0|1
4923|H.E.R. - Losing|1.0|0|1
4923|H.E.R. - Lost Souls|1.0|0|1
4923|HAARM - Can We Keep The Light On?|1.0|0|1
4923|Haddaway - What Is Love (Single Mix)|1.0|0|1
4923|Hailee Steinfeld - Let Me Go (feat. Florida Georgia Line & WATT)|1.0|0|1
4923|Hailee Steinfeld - Love Myself|1.0|0|1
4923|HAIM - Falling|1.0|0|1
4923|HAIM - Forever|1.0|0|1
4923|HAIM - Go Slow|1.0|0|1
4923|HAIM - Right Now|1.0|0|1
4923|Haley Reinhart - Don't Know How To Love You|1.0|0|1
4923|Hall & Oates - Mano A Mano - Remastered|1.0|0|1
4923|Halsey & Lido - Slow|1.0|0|1
4923|Halsey - 100 Letters|1.0|0|1
4923|Halsey - Alone|1.0|0|1
4923|Halsey - Angel On Fire|1.0|0|1
4923|Halsey - Castle|1.0|0|1
4923|Halsey - Colors - Stripped|1.0|0|1
4923|Halsey - Control|1.0|0|1
4923|Halsey - Devil in Me|1.0|0|1
4923|Halsey - Don't Play|1.0|0|1
4923|Halsey - Gasoline|1.0|0|1
4923|Halsey - Good Mourning|1.0|0|1
4923|Halsey - Heaven in Hiding|1.0|0|1
4923|Halsey - Hurricane - Arty Remix|1.0|0|1
4923|Halsey - I Walk The Line|1.0|0|1
4923|Halsey - Lie|1.0|0|1
4923|Halsey - Not Afraid Anymore|1.0|0|1
4923|Halsey - Strangers|1.0|0|1
4923|Halsey - The Prologue|1.0|0|1
4923|Halsey - Walls Could Talk|1.0|0|1
4923|Halsey - Young God|1.0|0|1
4923|Hank Williams - Jambalaya (On The Bayou)|1.0|0|1
4923|Hannah Diamond - Every Night|1.0|0|1
4923|Hannah Diamond - Never Again|1.0|0|1
4923|Hannah Diamond - The Ending|1.0|0|1
4923|Hans Zimmer - 2049|1.0|0|1
4923|Hanson - Mmmbop|1.0|0|1
4923|Harriet Brown - Bag Away|1.0|0|1
4923|Harry Belafonte - Day-O (Banana Boat Song)|1.0|0|1
4923|Harry Belafonte - Jamaica Farewell - Remastered|1.0|0|1
4923|Harry Styles - Sign Of The Times|1.0|0|1
4923|Harry Styles - sWeeT CreAtUre|1.0|0|1
4923|Harvey Danger - Flagpole Sitta|1.0|0|1
4923|Hayden James - Just Friends (feat. Boy Matthews)|1.0|0|1
4923|Hayley Kiyoko - Feelings|1.0|0|1
4923|Hayley Kiyoko - He'll Never Love You (HNLY)|1.0|0|1
4923|Hayley Kiyoko - Mercy / Gatekeeper|1.0|0|1
4923|Hayley Kiyoko - Molecules|1.0|0|1
4923|Hayley Kiyoko - Sleepover|1.0|0|1
4923|Hayley Kiyoko - Wanna Be Missed|1.0|0|1
4923|Hayley Kiyoko - xx|1.0|0|1
4923|Hazel English - Control|1.0|0|1
4923|Headhunterz - Kundalini (feat. Skytech)|1.0|0|1
4923|Health - MASS GRAVE|1.0|0|1
4923|Hello Sleepwalkers - 午夜の待ち合わせ|1.0|0|1
4923|Henry - 우리 둘 Runnin'|1.0|0|1
4923|Henry Jackman - Epilogue|1.0|0|1
4923|Herbie Hancock - Chameleon|1.0|0|1
4923|Herbie Hancock - Sly|1.0|0|1
4923|Herbie Hancock - Vein Melter|1.0|0|1
4923|Hermit and The Recluse - Fate|1.0|0|1
4923|Hermitude - HyperParadise - Flume Remix|1.0|0|1
4923|Hippo Campus - Western Kids|1.0|0|1
4923|Hoku - Just Enough|1.0|0|1
4923|Holychild - Nasty Girls|1.0|0|1
4923|Honeymoon Suite - Burning in Love|1.0|0|1
4923|Honeymoon Suite - New Girl Now|1.0|0|1
4923|Honeymoon Suite - Now That You Got Me|1.0|0|1
4923|Honeymoon Suite - Stay in The Light|1.0|0|1
4923|Honeymoon Suite - Wave Babies|1.0|0|1
4923|Honne - I Got You ◑ (feat. Nana Rogues)|1.0|0|1
4923|Honne - Woman|1.0|0|1
4923|Hop Along - How Simple|1.0|0|1
4923|Hop Along - How You Got Your Limp|1.0|0|1
4923|Hop Along - Look Of Love|1.0|0|1
4923|Hop Along - Not Abel|1.0|0|1
4923|Hop Along - One That Suits Me|1.0|0|1
4923|Hop Along - Prior Things|1.0|0|1
4923|Hop Along - Somewhere a Judge|1.0|0|1
4923|Hop Along - The Fox in Motion|1.0|0|1
4923|Hop Along - What The Writer Meant|1.0|0|1
4923|Hot Hot Heat - Bandages|1.0|0|1
4923|Howard Jones - Don't Wanna Fight Anymore - Electric Live|1.0|0|1
4923|Howard Jones - Like To Get To Know You Well|1.0|0|1
4923|Howard Shore - Foundations Of Stone|1.0|0|1
4923|Howard Shore - Samwise The Brave|1.0|0|1
4923|Howard Shore - The Taming Of Sméagol|1.0|0|1
4923|Hozier - Take Me To Church|1.0|0|1
4923|HRVY - Personal|1.0|0|1
4923|Hugh Jackman - At The End Of The Day|1.0|0|1
4923|Hugh Jackman - Look Down|1.0|0|1
4923|Hugh Jackman - The Confrontation|1.0|0|1
4923|Hugh Jackman - Valjean's Soliloquy|1.0|0|1
4923|Hugh Jackman - Who Am I?|1.0|0|1
4923|Hunting Stories - Lead Me In The Dark|1.0|0|1
4923|Hyolyn - Bae|1.0|0|1
4923|Hyolyn - 달리 Dally|1.0|0|1
4923|I'm With Her - Ain't That Fine|1.0|0|1
4923|IAmChino - Tu Medicina|1.0|0|1
4923|Ian Gillan - Gethsemane (I Only Want To Say) - From "Jesus Christ Superstar"|1.0|0|1
4923|Icarus - Benevolent Incubator|1.0|0|1
4923|Icona Pop - I Love It (feat. Charli XCX)|1.0|0|1
4923|Idles - I'm Scum|1.0|0|1
4923|Idles - Television|1.0|0|1
4923|Ify Jerry Krusade - Everybody Likes Something Good|1.0|0|1
4923|Iglooghost - Clear Tamei|1.0|0|1
4923|Iglooghost - Göd Grid|1.0|0|1
4923|Iglooghost - New Vectors|1.0|0|1
4923|Iglooghost - Peanut Choker|1.0|0|1
4923|Iglooghost - Super Ink Burst|1.0|0|1
4923|Iglooghost - Sōlar Blade|1.0|0|1
4923|Iglooghost - White Gum|1.0|0|1
4923|Ikon - Love Scenario|1.0|0|1
4923|Illenium - Crawl Outta Love|1.0|0|1
4923|Illuminati Hotties - (You're Better) Than Ever|1.0|0|1
4923|Imagine Dragons - Demons|1.0|0|1
4923|Imagine Dragons - Friction|1.0|0|1
4923|Imagine Dragons - It's Time|1.0|0|1
4923|Imagine Dragons - Next To Me|1.0|0|1
4923|Imagine Dragons - Radioactive|1.0|0|1
4923|Imagine Dragons - Selene|1.0|0|1
4923|Imagine Dragons - Warriors|1.0|0|1
4923|Iman Omari - Move Too Fast (feat. Anna Wise)|1.0|0|1
4923|Imogen Heap - Aha!|1.0|0|1
4923|Infinite - The Eye|1.0|0|1
4923|Ingrid Michaelson - Breakable|1.0|0|1
4923|Ingrid Michaelson - Girls Chase Boys|1.0|0|1
4923|Injury Reserve - All This Money|1.0|0|1
4923|Inner State 81 - Yung Love|1.0|0|1
4923|Inner Wave - Bower|1.0|0|1
4923|Instant Oatmeal - Honey Hair|1.0|0|1
4923|Interpol - Obstacle 1|1.0|0|1
4923|Iron & Wine - Naked As We Came|1.0|0|1
4923|Isosine - Slide To Unlock|1.0|0|1
4923|IU - Friday (feat.Jang Yi-jeong Of HISTORY)|1.0|0|1
4923|IU - The red shoes|1.0|0|1
4923|IU - Through The Night|1.0|0|1
4923|IZECOLD - Close|1.0|0|1
4923|IZECOLD - Close - Brooks Remix|1.0|0|1
4923|J Balvin - Cuando Tú Quieras|1.0|0|1
4923|J Balvin - Mi Gente (feat. Beyoncé)|1.0|0|1
4923|J Balvin - Tu Verdad|1.0|0|1
4923|J Dilla - King|1.0|0|1
4923|J*DaVeY - No More|1.0|0|1
4923|J. Cole - ATM|1.0|0|1
4923|J.I.D - LAUDER|1.0|0|1
4923|J.I.D - NEVER|1.0|0|1
4923|Ja Rule - Always On Time|1.0|0|1
4923|Jack Johnson - Better Together|1.0|0|1
4923|Jacques Greene - No Excuse - Yung Gud Remix|1.0|0|1
4923|Jam2go - 7am|1.0|0|1
4923|Jam2go - Drown Me|1.0|0|1
4923|Jam2go - Epiales|1.0|0|1
4923|Jam2go - Float|1.0|0|1
4923|Jam2go - Intro|1.0|0|1
4923|Jam2go - Karios|1.0|0|1
4923|Jam2go - Lithodelphis|1.0|0|1
4923|Jam2go - Murmuration|1.0|0|1
4923|Jam2go - Prelude|1.0|0|1
4923|James Carr - The Dark End Of The Street|1.0|0|1
4923|James Heather - Last Minute Change Of Heart|1.0|0|1
4923|James HYPE - More Than Friends (feat. Kelli-Leigh)|1.0|0|1
4923|James HYPE - No Drama (feat. Craig David)|1.0|0|1
4923|James McAlister - Neptune|1.0|0|1
4923|James Newton Howard - Archer & Solomon Hike|1.0|0|1
4923|James Newton Howard - The Hanging Tree|1.0|0|1
4923|Jamie xx - All Under One Roof Raving|1.0|0|1
4923|Jamie xx - Gosh|1.0|0|1
4923|Jamin Hero - Squeezing Sara, Pt. 2|1.0|0|1
4923|Jamiroquai - Little L|1.0|0|1
4923|Janelle Monáe - Faster|1.0|0|1
4923|Janelle Monáe - Ghetto Woman|1.0|0|1
4923|Janet Jackson - Doesn't Really Matter|1.0|0|1
4923|Janet Jackson - Someone To Call My Lover|1.0|0|1
4923|Japanese Breakfast - In Heaven|1.0|0|1
4923|Japanese Breakfast - Road Head|1.0|0|1
4923|Japanese Breakfast - Till Death|1.0|0|1
4923|Jason Derülo - Cheyenne|1.0|0|1
4923|Jason Isbell and The 400 Unit - Hope The High Road|1.0|0|1
4923|Jason Isbell and The 400 Unit - If We Were Vampires|1.0|0|1
4923|Jason Isbell and The 400 Unit - Last Of My Kind|1.0|0|1
4923|Jason Isbell and The 400 Unit - Something To Love|1.0|0|1
4923|Jason Isbell and The 400 Unit - Tupelo|1.0|0|1
4923|Jason Isbell and The 400 Unit - White Man's World|1.0|0|1
4923|Jason Mraz - Lucky|1.0|0|1
4923|Jason Segel - Man Or Muppet|1.0|0|1
4923|Jaunt - Comfortable|1.0|0|1
4923|Jax Jones - Ring Ring (feat. Mabel & Rich The Kid)|1.0|0|1
4923|Jay Hardway - Electric Elephants|1.0|0|1
4923|Jay Som - For Light|1.0|0|1
4923|Jay Som - White Flag|1.0|0|1
4923|Jay-Z & Kanye West - Ni**as in Paris|1.0|0|1
4923|Jay-Z - Can I Get A... - From The Rush Hour Soundtrack|1.0|0|1
4923|Jay-Z - Excuse Me Miss|1.0|0|1
4923|Jay-Z - Run This Town (feat. Rihanna & Kanye West)|1.0|0|1
4923|Jaz Karis - Petty Lover|1.0|0|1
4923|Jaz Karis - Sunrise|1.0|0|1
4923|Jazmine Sullivan - Bust Your Windows|1.0|0|1
4923|JCPenney - JCPenney|1.0|0|1
4923|Jean Grae - Scoop Of Dirt|1.0|0|1
4923|Jeff Richmond - Werewolf Bar Mitzvah|1.0|0|1
4923|Jeff Williams - Lusus Naturae|1.0|0|1
4923|Jeff Williams - When It Falls (feat. Casey Lee Williams)|1.0|0|1
4923|Jennifer Lopez - Por Arriesgarnos|1.0|0|1
4923|Jeong Eun Ji - Hopefully Sky|1.0|0|1
4923|Jeremih - Birthday Sex|1.0|0|1
4923|Jeromes Dream - It's Right Where You Said It Would Be|1.0|0|1
4923|Jeromes Dream - Thirty Dollar Bill.|1.0|0|1
4923|Jess Connelly - Mine|1.0|0|1
4923|Jess Connelly - Turn Me Down|1.0|0|1
4923|Jess Glynne - Ain't Got Far To Go|1.0|0|1
4923|Jesse McCartney - Leavin'|1.0|0|1
4923|Jessica Lea Mayfield - Meadow|1.0|0|1
4923|Jessica Lea Mayfield - Our Hearts Are Wrong|1.0|0|1
4923|Jessica Lea Mayfield - Sorry Is Gone|1.0|0|1
4923|Jessica Lea Mayfield - Standing In The Sun|1.0|0|1
4923|Jessica Lea Mayfield - Trouble|1.0|0|1
4923|Jessica Meuse - Beyond The Sea|1.0|0|1
4923|Jessica Meuse - California Dream|1.0|0|1
4923|Jessica Simpson - A Public Affair|1.0|0|1
4923|Jessica Simpson - I Think I'm In Love With You (Radio Version)|1.0|0|1
4923|Jessie J - Do It Like a Dude|1.0|0|1
4923|Jessie Mueller - Bad Idea|1.0|0|1
4923|Jessie Reyez - Apple Juice|1.0|0|1
4923|Jessie Shelton - Natalie Cook|1.0|0|1
4923|Jhené Aiko - The Worst|1.0|0|1
4923|Jill Scott - Gettin' in The Way|1.0|0|1
4923|JMSN - Score|1.0|0|1
4923|Joe Budden - Pump It Up|1.0|0|1
4923|Joe Henderson - Blues For Liebestraum|1.0|0|1
4923|Joey Bada$$ - Funky Ho'$|1.0|0|1
4923|Joey Purp - Aw Sh*t!|1.0|0|1
4923|Johann Sebastian Bach - Ave Maria|1.0|0|1
4923|John Fred & His Playboy Band - Judy in Disguise - Remastered|1.0|0|1
4923|John Legend - Ordinary People|1.0|0|1
4923|John Legend - Save Room|1.0|0|1
4923|John Mayer - Neon|1.0|0|1
4923|John Mayer - Walt Grace's Submarine Test, January 1967|1.0|0|1
4923|John Tartaglia - My Girlfriend, Who Lives in Canada|1.0|0|1
4923|John Williams - Luke and Leia|1.0|0|1
4923|John Williams - Luke and Leia - 『スター・ウォーズ エピソード6: ジェダイの帰還』より|1.0|0|1
4923|John Williams - March Of The Resistance - 『スター・ウォーズ: フォースの覚醒』より|1.0|0|1
4923|Johnny B. Goode - Back To The Future (9/10) Movie|1.0|0|1
4923|Johnny Cash - Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968|1.0|0|1
4923|Johnny Cash - Jackson (With June Carter Cash)|1.0|0|1
4923|Johnny Cash - Jackson - Live at Folsom State Prison, Folsom, CA - January 1968|1.0|0|1
4923|Johnny Hates Jazz - Cracking up|1.0|0|1
4923|Johnny Hates Jazz - Release You|1.0|0|1
4923|Johnny Hates Jazz - Shattered Dreams - Remastered|1.0|0|1
4923|Johnny Hates Jazz - Turn Back The Clock - 2008 Digital Remaster|1.0|0|1
4923|Johnny Stimson - Sprinkle|1.0|0|1
4923|JoJo - Leave (Get Out)|1.0|0|1
4923|JoJo - Too Little Too Late|1.0|0|1
4923|Jon Batiste - Saint James Infirmary Blues|1.0|0|1
4923|Jon Bellion - Guillotine|1.0|0|1
4923|Jon Hall - Tesla Model 3 Tricks Cop|1.0|0|1
4923|Jonas Blue - Perfect Strangers - Gregor Salto Remix|1.0|0|1
4923|Jonathan Coulton - Tom Cruise Crazy|1.0|0|1
4923|Jonathan Groff - Totally Fucked - Original Broadway Cast Recording/2006|1.0|0|1
4923|Jonti - Hornets Nest|1.0|0|1
4923|Jordan Rakei - Bey Shing (Live)|1.0|0|1
4923|Jordin Sparks - No Air (feat. Chris Brown)|1.0|0|1
4923|Jorja Smith - Blue Lights|1.0|0|1
4923|Jorja Smith - February 3rd|1.0|0|1
4923|Joseph - Stay Awake|1.0|0|1
4923|Josly Meso - Night Flights|1.0|0|1
4923|Joy Division - Disorder - 2007 remastered version|1.0|0|1
4923|JP Saxe - The Few Things|1.0|0|1
4923|JPEGMAFIA - Baby I'm Bleeding|1.0|0|1
4923|JPEGMAFIA - Real Nega|1.0|0|1
4923|Juice WRLD - Black & White|1.0|0|1
4923|Juice WRLD - I'll Be Fine|1.0|0|1
4923|Juice WRLD - Long Gone|1.0|0|1
4923|Jukebox The Ghost - Simple As 1 2 3|1.0|0|1
4923|Julia Jacklin - Body|1.0|0|1
4923|Julia Michaels - Pink|1.0|0|1
4923|Julian Calor - Sleeping Androids|1.0|0|1
4923|Julianna Barwick - Anjos|1.0|0|1
4923|Julianna Barwick - Bode|1.0|0|1
4923|Julianna Barwick - Choose|1.0|0|1
4923|Julianna Barwick - Cloudbank|1.0|0|1
4923|Julianna Barwick - Dancing With Friends|1.0|0|1
4923|Julianna Barwick - Red Tit Warbler|1.0|0|1
4923|Julianna Barwick - Sanguine|1.0|0|1
4923|Julianna Barwick - Scary Cat|1.0|0|1
4923|Julianna Barwick - Sunlight, Heaven|1.0|0|1
4923|Julianna Barwick - The Highest|1.0|0|1
4923|Julianna Barwick - Unt1|1.0|0|1
4923|Julianna Barwick - Unt2|1.0|0|1
4923|Julianna Barwick - Unt3|1.0|0|1
4923|Julianna Barwick - Unt4|1.0|0|1
4923|Julianna Barwick - Unt5|1.0|0|1
4923|Julianna Barwick - Unt6|1.0|0|1
4923|Julianna Barwick - Unt7|1.0|0|1
4923|Julianna Barwick - Unt8|1.0|0|1
4923|Julianna Barwick - Unt9|1.0|0|1
4923|Julien Baker - Appointments|1.0|0|1
4923|Julien Baker - Brittle Boned|1.0|0|1
4923|Julien Baker - Everybody Does|1.0|0|1
4923|Julien Baker - Go Home|1.0|0|1
4923|Julien Baker - Good News|1.0|0|1
4923|Junior Senior - Move Your Feet|1.0|0|1
4923|Justice - D.A.N.C.E.|1.0|0|1
4923|Justice - When in Rome|1.0|0|1
4923|Justin Timberlake - FutureSex / LoveSound|1.0|0|1
4923|Justin Timberlake - Mirrors|1.0|0|1
4923|Justin Timberlake - Mirrors (Radio-Edit)|1.0|0|1
4923|Justin Timberlake - Not a Bad Thing|1.0|0|1
4923|Justin Timberlake - Rock Your Body|1.0|0|1
4923|Justin Timberlake - Say Something (feat. Chris Stapleton)|1.0|0|1
4923|Justin Timberlake - SexyBack|1.0|0|1
4923|Justin Timberlake - Summer Love|1.0|0|1
4923|Justin Timberlake - Take Back The Night|1.0|0|1
4923|Jóhann Jóhannsson - Around The Clock News|1.0|0|1
4923|Jóhann Jóhannsson - arrival|1.0|0|1
4923|Jóhann Jóhannsson - Decyphering|1.0|0|1
4923|Jóhann Jóhannsson - Escalation|1.0|0|1
4923|Jóhann Jóhannsson - First Encounter|1.0|0|1
4923|Jóhann Jóhannsson - Hammers And Nails|1.0|0|1
4923|Jóhann Jóhannsson - Hazmat|1.0|0|1
4923|Jóhann Jóhannsson - Heptapod B|1.0|0|1
4923|Jóhann Jóhannsson - Hydraulic Lift|1.0|0|1
4923|Jóhann Jóhannsson - Non-Zero-Sum Game|1.0|0|1
4923|Jóhann Jóhannsson - Principle Of Least Time|1.0|0|1
4923|Jóhann Jóhannsson - Properties Of Explosive Materials|1.0|0|1
4923|Jóhann Jóhannsson - Sapir-­Whorf|1.0|0|1
4923|Jóhann Jóhannsson - Transmutation At A Distance|1.0|0|1
4923|Jóhann Jóhannsson - Ultimatum|1.0|0|1
4923|Jóhann Jóhannsson - Xenoanthropology|1.0|0|1
4923|Jóhann Jóhannsson - Xenolinguistics|1.0|0|1
4923|Ka - Mourn at Night|1.0|0|1
4923|Kacey Musgraves - Dandelion|1.0|0|1
4923|Kacey Musgraves - Die Fun|1.0|0|1
4923|Kacey Musgraves - Dime Store Cowgirl|1.0|0|1
4923|Kacey Musgraves - High Time|1.0|0|1
4923|Kacey Musgraves - Keep It To Yourself|1.0|0|1
4923|Kacey Musgraves - My House|1.0|0|1
4923|Kacey Musgraves - Somebody To Love|1.0|0|1
4923|Kadhja Bonet - Procession|1.0|0|1
4923|Kali Uchis - In My Dreams|1.0|0|1
4923|Kali Uchis - Miami (feat. BIA)|1.0|0|1
4923|Kalinga - Bamboo Zither II|1.0|0|1
4923|Kane Brown - Lose It|1.0|0|1
4923|Kanye West - 30 Hours|1.0|0|1
4923|Kanye West - All Of The Lights (Interlude)|1.0|0|1
4923|Kanye West - baby how could we be wrong|1.0|0|1
4923|Kanye West - Black Skinhead|1.0|0|1
4923|Kanye West - Blood on The Leaves|1.0|0|1
4923|Kanye West - Can't Tell Me Nothing|1.0|0|1
4923|Kanye West - Coldest Winter|1.0|0|1
4923|Kanye West - Devil in a New Dress (feat. Rick Ross)|1.0|0|1
4923|Kanye West - Father Stretch My Hands, Pt. 1|1.0|0|1
4923|Kanye West - Feedback|1.0|0|1
4923|Kanye West - Freestyle 4|1.0|0|1
4923|Kanye West - gameset|1.0|0|1
4923|Kanye West - goin crazy|1.0|0|1
4923|Kanye West - good price|1.0|0|1
4923|Kanye West - Gorgeous (feat. Kid Cudi & Raekwon)|1.0|0|1
4923|Kanye West - Guilt Trip|1.0|0|1
4923|Kanye West - Heard 'Em Say|1.0|0|1
4923|Kanye West - Hell Of a Life|1.0|0|1
4923|Kanye West - Hold My Liquor|1.0|0|1
4923|Kanye West - I Am a God|1.0|0|1
4923|Kanye West - I LOVE KANYE|1.0|0|1
4923|Kanye West - I Thought About Killing You|1.0|0|1
4923|Kanye West - Lost in The World (feat. Bon Iver)|1.0|0|1
4923|Kanye West - Love Lockdown|1.0|0|1
4923|Kanye West - On Sight|1.0|0|1
4923|Kanye West - power Of social media|1.0|0|1
4923|Kanye West - pr|1.0|0|1
4923|Kanye West - preview|1.0|0|1
4923|Kanye West - Real Friends|1.0|0|1
4923|Kanye West - Siiiiiiiiilver Surffffeeeeer Intermission|1.0|0|1
4923|Kanye West, Jay-Z, Pusha T, Prynce Cy Hi, Swizz Beatz & RZA - So Appalled (feat. Jay-Z, Pusha T, Prynce Cy Hi, Swizz Beatz & RZA)|1.0|0|1
4923|Kari Jobe - Revelation Song|1.0|0|1
4923|Kasabian - Ill Ray (The King)|1.0|0|1
4923|Kasabian - Velociraptor!|1.0|0|1
4923|Kat Dahlia - I Think I'm In Love|1.0|0|1
4923|Kate Bush - All The Love|1.0|0|1
4923|Kate Bush - All We Ever Look For|1.0|0|1
4923|Kate Bush - And Dream Of Sheep|1.0|0|1
4923|Kate Bush - Army Dreamers|1.0|0|1
4923|Kate Bush - Babooshka|1.0|0|1
4923|Kate Bush - Blow Away|1.0|0|1
4923|Kate Bush - Breathing|1.0|0|1
4923|Kate Bush - Delius|1.0|0|1
4923|Kate Bush - Don't Push Your Foot on The Heartbrake|1.0|0|1
4923|Kate Bush - Egypt|1.0|0|1
4923|Kate Bush - Fullhouse|1.0|0|1
4923|Kate Bush - Get Out Of My House|1.0|0|1
4923|Kate Bush - In Search Of Peter Pan|1.0|0|1
4923|Kate Bush - Jig Of Life|1.0|0|1
4923|Kate Bush - Leave It Open|1.0|0|1
4923|Kate Bush - Mother Stands for Comfort|1.0|0|1
4923|Kate Bush - Night Of The Swallow|1.0|0|1
4923|Kate Bush - Night Scented Stock|1.0|0|1
4923|Kate Bush - Oh England My Lionheart|1.0|0|1
4923|Kate Bush - Pull Out The Pin|1.0|0|1
4923|Kate Bush - Symphony in Blue|1.0|0|1
4923|Kate Bush - The Big Sky (Special Single Mix)|1.0|0|1
4923|Kate Bush - The Dreaming|1.0|0|1
4923|Kate Bush - The Infant Kiss|1.0|0|1
4923|Kate Bush - The Wedding List|1.0|0|1
4923|Kate Bush - There Goes a Tenner|1.0|0|1
4923|Kate Bush - Under Ice|1.0|0|1
4923|Kate Bush - Violin|1.0|0|1
4923|Kate Bush - Waking The Witch|1.0|0|1
4923|Kate Bush - Wow|1.0|0|1
4923|Katy Perry - Act My Age|1.0|0|1
4923|Katy Perry - chAiNEd tO The RhyTHM|1.0|0|1
4923|Katy Perry - Dark Horse (feat. Juicy J)|1.0|0|1
4923|Katy Perry - Hey Hey Hey|1.0|0|1
4923|Katy Perry - Hummingbird Heartbeat|1.0|0|1
4923|Katy Perry - Mannequin|1.0|0|1
4923|Katy Perry - Miss You More|1.0|0|1
4923|Katy Perry - One Of The Boys|1.0|0|1
4923|Katy Perry - Part Of Me|1.0|0|1
4923|Katy Perry - Save as Draft|1.0|0|1
4923|Katy Perry - Thinking Of You|1.0|0|1
4923|Katy Perry - Tsunami|1.0|0|1
4923|Katy Perry - Ur So Gay|1.0|0|1
4923|Katy Perry - Wide Awake|1.0|0|1
4923|Katy Perry - Witness|1.0|0|1
4923|Kavanaugh Hearing Cold Open - SNL|1.0|0|1
4923|Kavinsky - Nightcall|1.0|0|1
4923|Kaytranada - BUS RIDE|1.0|0|1
4923|Kaytranada - GLOWED UP|1.0|0|1
4923|Kaytranada - GOT IT GOOD|1.0|0|1
4923|Keane - Somewhere Only We Know|1.0|0|1
4923|Kelela - Better|1.0|0|1
4923|Kelela - LMK|1.0|0|1
